surgery,age,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,surgical_lesion,lesion_1,lesion_2,lesion_3,cp_data,outcome
1,0,0.3888888888888893,0.19480519480519481,0.4772727272727273,1,3,5,1,3,3,3,3,3,0.3076923076923077,1,0.23076923076923078,0.03617269544924155,3,0.35000000000000003,1,2209,0,0,1,0
0,0,0.5740740740740744,0.2337662337662338,0.22727272727272727,1,3,4,2,2,0,2,0,1,0.5384615384615384,1,0.4230769230769231,0.059509918319719954,2,0.29000000000000004,0,11300,0,0,0,0
1,0,0.7037037037037042,0.3766233766233767,0.13636363636363638,1,4,5,1,3,0,3,0,1,0.5384615384615384,0,0.5192307692307692,0.9533255542590432,1,0.19,0,2208,0,0,0,1
1,1,0.685185185185186,0.8701298701298703,0.8636363636363636,0,2,2,2,1,0,2,1,0,0.6153846153846154,1,0.4807692307692308,0.04550758459743291,3,0.52,1,2208,0,0,1,0
0,0,0.3518518518518512,0.4805194805194805,0.3068181818181819,1,4,2,2,4,0,2,0,1,0.5384615384615384,3,0.9807692307692308,0.04784130688448075,2,0.29000000000000004,0,4300,0,0,0,0
1,0,0.518518518518519,0.19480519480519481,0.22727272727272727,1,4,4,1,4,0,3,3,3,0.5384615384615384,1,0.4038461538461539,0.05834305717619605,2,0.29000000000000004,1,2208,0,0,0,0
0,0,0.518518518518519,0.32467532467532473,0.31818181818181823,1,0,6,1,5,0,2,3,3,0.5384615384615384,1,0.2884615384615385,0.0338389731621937,2,0.29000000000000004,1,3205,0,0,0,1
0,1,0.48148148148148184,0.4025974025974027,0.22727272727272727,2,2,0,1,0,3,3,2,1,0.9538461538461539,4,0.2692307692307692,0.03267211201866978,0,0.29000000000000004,0,0,0,0,1,0
1,0,0.40740740740740744,0.42857142857142855,0.4545454545454545,1,2,5,1,2,3,0,3,2,0.5384615384615384,0,0.4230769230769231,0.04084014002333722,2,0.29000000000000004,1,3207,0,0,0,0
1,1,0.518518518518519,0.6363636363636365,0.31818181818181823,1,3,5,2,5,0,0,2,1,0.5384615384615384,0,0.5769230769230771,0.05250875145857643,3,0.46,0,1400,0,0,1,0
1,0,0.518518518518519,0.27272727272727276,0.22727272727272727,1,4,4,1,4,0,2,0,1,0.5384615384615384,3,0.4807692307692308,0.04900816802800467,2,0.29000000000000004,0,4300,0,0,0,0
0,0,0.4259259259259265,0.42857142857142855,0.25,1,3,5,2,2,0,2,2,0,0.46153846153846156,0,0.8269230769230771,0.04900816802800467,2,0.29000000000000004,1,4205,0,0,0,0
0,0,0.3333333333333339,0.5064935064935066,0.04545454545454544,1,3,5,2,1,0,3,0,2,0.7692307692307693,1,0.5576923076923077,0.0571761960326721,3,0.7300000000000001,1,2207,0,0,1,1
0,0,0.518518518518519,0.4805194805194805,0.1818181818181818,0,3,6,2,5,0,0,0,2,0.5384615384615384,3,0.9615384615384617,0.059509918319719954,2,0.29000000000000004,1,7111,0,0,0,1
0,0,0.5370370370370363,0.5324675324675325,0.09090909090909091,1,3,1,2,4,0,1,1,0,0.5384615384615384,3,0.5384615384615385,0.03150525087514586,1,0.09,0,5205,0,0,1,1
1,1,0.7037037037037042,0.7532467532467533,0.9999999999999999,1,4,4,1,4,0,2,0,1,0.5384615384615384,3,0.4807692307692308,0.04900816802800467,2,0.29000000000000004,1,2113,0,0,0,0
1,0,0.518518518518519,0.3766233766233767,0.22727272727272727,1,3,2,2,2,3,0,1,2,0.5384615384615384,0,0.7692307692307694,0.03733955659276546,3,0.29000000000000004,1,4205,0,0,0,0
1,0,0.518518518518519,0.5844155844155845,0.22727272727272727,1,0,5,1,5,0,2,1,3,0.5384615384615384,3,0.5576923076923077,0.7432905484247374,1,0.19,1,3205,0,0,0,1
1,0,0.0,0.7142857142857144,0.1818181818181818,1,3,5,2,5,0,2,3,3,0.5384615384615384,3,0.653846153846154,0.7666277712952159,3,0.19,1,3205,0,0,0,1
0,0,0.518518518518519,0.5844155844155845,0.22727272727272727,0,3,5,2,2,0,2,1,3,0.5384615384615384,0,0.7115384615384617,0.03733955659276546,3,0.29000000000000004,1,3205,0,0,0,0
1,0,0.6481481481481479,0.32467532467532473,0.40909090909090906,1,3,6,2,1,3,0,3,0,0.9230769230769232,1,0.5961538461538463,0.03733955659276546,3,0.29000000000000004,1,7111,0,0,0,0
0,0,0.3333333333333339,0.3506493506493507,0.4545454545454545,1,3,1,2,5,2,3,1,0,0.5384615384615384,2,0.9615384615384617,0.025670945157526256,1,0.39999999999999997,0,4300,0,0,1,0
1,0,0.37037037037037024,0.3506493506493507,0.31818181818181823,2,4,6,2,3,3,3,0,1,0.5384615384615384,0,0.4807692307692308,0.04900816802800467,3,0.29000000000000004,1,7209,0,0,1,0
0,0,0.9074074074074074,0.5454545454545454,0.31818181818181823,1,3,3,2,1,3,0,3,3,0.9230769230769232,4,0.653846153846154,0.056009334889148193,3,0.44,1,7400,0,0,1,1
1,1,0.5925925925925934,0.8441558441558443,0.13636363636363638,1,4,1,1,3,3,2,2,1,0.5384615384615384,0,0.2884615384615385,0.04900816802800467,1,0.29000000000000004,1,7111,0,0,1,0
1,0,0.518518518518519,0.2207792207792208,0.31818181818181823,3,4,0,1,2,3,0,3,0,0.5384615384615384,3,0.36538461538461536,0.05134189031505251,2,0.29000000000000004,1,3209,0,0,0,0
1,0,0.518518518518519,0.27272727272727276,0.13636363636363638,0,3,6,1,2,0,0,3,1,0.5384615384615384,0,0.5769230769230771,0.03033838973162195,3,0.29000000000000004,1,3205,0,0,1,0
0,0,0.518518518518519,0.42857142857142855,0.22727272727272727,1,3,6,2,2,0,2,1,0,0.5384615384615384,0,0.7115384615384617,0.04900816802800467,2,0.29000000000000004,1,4205,0,0,0,0
1,0,0.44444444444444375,0.3766233766233767,0.1590909090909091,3,2,0,1,3,0,2,3,1,0.5384615384615384,0,0.7884615384615385,0.05484247374562427,0,0.5900000000000001,1,3205,0,0,1,0
0,0,0.518518518518519,0.6493506493506493,0.09090909090909091,0,3,5,2,1,0,2,1,3,0.5384615384615384,3,0.8076923076923077,0.9183197199533255,1,0.19,0,2209,1400,0,0,1
0,0,0.2962962962962967,0.19480519480519481,0.13636363636363638,1,4,4,1,3,0,0,3,0,0.5384615384615384,0,0.38461538461538464,0.05017502917152859,2,0.29000000000000004,1,2209,0,0,1,1
1,0,0.4259259259259265,0.16883116883116883,0.22727272727272727,1,4,4,1,4,0,2,0,1,0.5384615384615384,3,0.4807692307692308,0.04900816802800467,2,0.29000000000000004,1,2113,0,0,0,0
1,0,0.5,0.14285714285714285,0.1818181818181818,2,2,1,1,5,3,1,3,2,0.9230769230769232,4,0.5961538461538463,0.04900816802800467,1,0.25,1,2112,0,0,1,0
1,1,0.518518518518519,0.27272727272727276,0.22727272727272727,1,4,4,1,4,0,2,0,1,0.5384615384615384,3,0.2692307692307692,0.018669778296382736,2,0.29000000000000004,1,11124,0,0,0,0
1,1,0.7962962962962967,0.45454545454545453,0.22727272727272727,1,3,1,2,1,3,2,0,1,0.5384615384615384,3,0.4807692307692308,0.6266044340723453,1,0.19,1,1400,0,0,0,1
1,0,0.518518518518519,0.27272727272727276,0.22727272727272727,1,3,6,0,2,3,0,2,0,0.5384615384615384,0,0.44230769230769235,0.03033838973162195,2,0.29000000000000004,1,3025,0,0,0,0
1,0,0.18518518518518512,0.44155844155844154,0.3068181818181819,1,3,5,1,5,3,3,0,1,0.5384615384615384,0,0.4615384615384615,0.03617269544924155,3,0.35000000000000003,1,2205,0,0,1,0
1,0,0.48148148148148184,0.27272727272727276,0.1818181818181818,1,3,2,2,2,0,2,1,3,0.5384615384615384,3,0.8653846153846154,0.05250875145857643,2,0.29000000000000004,1,3205,0,0,0,0
1,0,0.518518518518519,0.3766233766233767,0.36363636363636365,1,3,5,2,2,0,0,2,1,0.5384615384615384,0,0.5192307692307692,0.05134189031505251,3,0.12999999999999998,1,4205,0,0,1,0
0,0,0.518518518518519,0.06493506493506496,0.09090909090909091,1,4,4,1,4,0,2,0,1,0.5384615384615384,3,0.5192307692307692,0.04317386231038507,1,0.38,1,2208,0,0,1,1
0,0,0.9074074074074074,0.5454545454545454,0.31818181818181823,1,3,3,2,1,3,0,3,3,0.9230769230769232,4,0.653846153846154,0.056009334889148193,3,0.44,1,3205,0,0,1,0
0,0,0.518518518518519,0.27272727272727276,0.22727272727272727,1,3,3,1,2,3,0,1,3,0.5384615384615384,0,0.2884615384615385,0.03733955659276546,2,0.29000000000000004,1,3205,0,0,0,0
1,0,0.5,0.3766233766233767,0.2727272727272727,1,3,5,1,1,3,0,0,2,0.0,0,0.6153846153846154,0.661610268378063,2,0.29000000000000004,0,3205,0,0,0,1
1,0,0.518518518518519,0.19480519480519481,0.13636363636363638,0,3,5,2,2,0,2,0,3,0.5384615384615384,0,0.4807692307692308,0.04900816802800467,2,0.29000000000000004,1,3205,0,0,0,1
1,0,0.44444444444444375,0.14285714285714285,0.1818181818181818,2,3,6,1,5,0,1,3,2,0.7230769230769232,2,0.4807692307692308,0.03850641773628938,0,0.36000000000000004,1,5400,0,0,0,0
1,0,0.6111111111111116,0.19480519480519481,0.2727272727272727,0,3,0,2,5,0,2,0,1,0.5384615384615384,0,0.5769230769230771,0.7082847141190198,3,0.19,1,3205,0,0,0,1
1,1,0.5555555555555554,0.3506493506493507,0.36363636363636365,1,3,0,1,3,3,0,1,3,0.5384615384615384,3,0.24999999999999994,0.03850641773628938,1,0.26999999999999996,1,2205,0,0,1,0
1,0,0.518518518518519,0.25974025974025977,0.09090909090909091,1,0,1,2,1,3,3,3,3,0.5384615384615384,0,0.7115384615384617,0.04900816802800467,2,0.29000000000000004,1,2112,0,0,0,0
1,0,0.25925925925925863,0.19480519480519481,0.22727272727272727,1,4,4,1,4,0,2,0,1,0.5384615384615384,3,0.4807692307692308,0.04900816802800467,2,0.99,1,3205,0,0,1,0
0,0,0.7592592592592595,0.27272727272727276,0.22727272727272727,1,3,5,2,3,0,0,0,2,0.6923076923076924,0,0.4807692307692308,0.03967327887981331,0,0.29000000000000004,1,4205,0,0,0,1
1,0,0.5370370370370363,0.32467532467532473,0.36363636363636365,1,4,2,2,5,3,1,0,0,0.5384615384615384,4,0.8461538461538463,0.08051341890315052,1,0.09,1,2208,0,0,0,1
1,0,0.518518518518519,0.2207792207792208,0.1818181818181818,2,2,6,1,5,0,0,3,3,0.5384615384615384,0,0.4230769230769231,0.04900816802800467,0,0.19,1,3205,0,0,1,0
0,0,0.40740740740740744,0.11688311688311687,0.13636363636363638,1,2,5,1,0,2,0,3,3,0.5384615384615384,4,0.2692307692307692,0.025670945157526256,2,0.29000000000000004,1,2205,0,0,0,1
1,0,0.37037037037037024,0.3506493506493507,0.13636363636363638,1,4,6,1,1,3,0,0,1,0.5384615384615384,3,0.1538461538461538,0.6732788798133023,2,0.09,0,2208,0,0,0,1
1,0,0.44444444444444375,0.0,0.04545454545454544,1,4,4,1,4,0,2,0,1,0.5384615384615384,3,0.4807692307692308,0.04900816802800467,2,0.29000000000000004,1,2113,0,0,0,0
0,0,0.40740740740740744,0.3766233766233767,0.31818181818181823,1,2,3,1,3,3,3,1,2,0.07692307692307693,3,0.4038461538461539,0.03150525087514586,2,0.29000000000000004,1,1400,0,0,0,0
1,0,0.518518518518519,0.45454545454545453,0.22727272727272727,1,4,5,2,2,0,2,3,1,0.5384615384615384,2,0.6923076923076923,0.03500583430571762,2,0.29000000000000004,1,4205,0,0,0,0
1,1,0.5,0.6883116883116884,0.4545454545454545,1,3,6,1,2,2,0,3,0,0.5230769230769231,2,0.19230769230769235,0.018669778296382736,1,0.27999999999999997,1,2205,0,0,1,0
1,0,0.518518518518519,0.27272727272727276,0.22727272727272727,1,3,6,2,2,3,0,2,0,0.5384615384615384,0,0.44230769230769235,0.03033838973162195,2,0.29000000000000004,1,3025,0,0,0,0
0,0,0.11111111111111072,0.07792207792207795,0.25,1,4,1,1,4,0,2,0,1,0.5384615384615384,3,0.7884615384615385,0.04084014002333722,2,0.29000000000000004,0,1400,0,0,0,0
1,0,0.518518518518519,0.5844155844155845,0.22727272727272727,0,3,2,2,2,0,2,0,1,0.5384615384615384,0,0.653846153846154,0.014002333722287048,3,0.38,1,3205,0,0,1,0
1,0,0.3148148148148149,0.3506493506493507,0.36363636363636365,1,3,2,1,1,0,2,2,0,0.15384615384615385,0,1.0,0.9066511085180864,2,0.29000000000000004,0,1400,0,0,0,1
0,0,0.48148148148148184,0.09090909090909094,0.04545454545454544,3,2,6,1,3,0,0,1,0,0.8461538461538461,4,0.19230769230769235,0.03733955659276546,2,0.29000000000000004,1,2209,0,0,0,0
1,0,0.7222222222222223,0.27272727272727276,0.22727272727272727,0,3,2,2,5,0,3,1,2,0.46153846153846156,0,1.0,0.04900816802800467,3,0.42,1,2207,0,0,1,0
1,0,0.44444444444444375,0.19480519480519481,0.1818181818181818,2,4,6,2,4,0,2,3,2,0.15384615384615385,3,0.5576923076923077,0.8366394399066511,2,0.29000000000000004,1,2205,0,0,0,1
1,0,0.5370370370370363,0.07792207792207795,0.1818181818181818,1,4,4,1,4,0,2,0,1,0.5384615384615384,3,0.3269230769230769,0.060676779463243874,2,0.29000000000000004,1,7113,0,0,0,0
1,0,0.48148148148148184,0.2337662337662338,0.13636363636363638,2,3,6,1,2,3,1,1,3,0.5384615384615384,1,0.44230769230769235,0.49824970828471415,3,0.19,1,6209,0,0,0,1
1,0,0.7407407407407405,0.5844155844155845,0.4545454545454545,1,4,1,1,4,3,0,1,1,0.5384615384615384,0,0.6346153846153848,0.7082847141190198,0,0.19,0,1400,0,0,0,1
1,0,0.518518518518519,0.2272727272727273,0.1818181818181818,1,4,4,2,2,0,2,2,3,0.5384615384615384,3,0.4807692307692308,0.04900816802800467,2,0.29000000000000004,1,3205,0,0,0,1
0,0,0.666666666666667,0.3636363636363637,0.09090909090909091,1,3,1,1,3,3,0,0,0,0.5384615384615384,3,0.8653846153846154,0.029171528588098017,3,0.5900000000000001,1,5400,0,0,1,0
1,0,0.518518518518519,0.4805194805194805,0.22727272727272727,1,3,1,2,1,0,0,0,2,0.5384615384615384,0,0.8846153846153848,0.061843640606767794,1,0.33,1,2207,0,0,1,0
0,0,0.518518518518519,0.27272727272727276,0.22727272727272727,1,0,2,1,5,0,2,0,1,0.5384615384615384,3,0.4807692307692308,0.04900816802800467,2,0.29000000000000004,1,3400,0,0,1,0
1,0,0.518518518518519,0.24675324675324678,0.06818181818181818,1,4,5,1,5,0,2,0,3,0.5076923076923077,3,0.4807692307692308,0.04900816802800467,1,0.26999999999999996,1,4205,0,0,1,0
0,0,0.5740740740740744,0.45454545454545453,0.22727272727272727,1,3,1,2,5,3,2,3,3,0.5384615384615384,0,0.4807692307692308,0.04900816802800467,2,0.29000000000000004,0,1111,0,0,1,1
1,0,0.5555555555555554,0.3506493506493507,0.25,1,2,1,2,5,3,0,3,2,0.8461538461538461,0,0.4615384615384615,0.04900816802800467,3,0.29000000000000004,1,2300,0,0,0,0
1,0,0.48148148148148184,0.27272727272727276,0.1818181818181818,1,3,2,2,2,0,2,1,3,0.5384615384615384,3,0.8653846153846154,0.05250875145857643,2,0.29000000000000004,1,2205,0,0,0,0
1,0,0.518518518518519,0.19480519480519481,0.4545454545454545,1,3,5,2,5,3,2,0,1,0.5384615384615384,3,0.6730769230769231,0.05017502917152859,2,0.29000000000000004,1,3205,0,0,0,0
0,0,0.5740740740740744,0.19480519480519481,0.13636363636363638,2,2,1,2,1,4,1,3,3,0.5384615384615384,2,0.7692307692307694,0.04900816802800467,1,0.21999999999999997,0,300,0,0,1,1
0,0,0.5740740740740744,0.42857142857142855,0.31818181818181823,1,3,4,2,1,0,3,1,0,0.5384615384615384,0,0.903846153846154,0.060676779463243874,2,0.29000000000000004,1,1400,0,0,1,0
1,0,0.5740740740740744,0.3636363636363637,0.22727272727272727,2,2,6,1,5,0,0,3,3,0.5384615384615384,1,0.4230769230769231,0.04784130688448075,0,0.33,1,3209,0,0,1,0
1,0,0.3888888888888893,0.11688311688311687,0.36363636363636365,1,4,4,1,4,0,2,1,3,0.5384615384615384,3,0.3461538461538462,0.603267211201867,3,0.19,1,2208,0,0,0,1
0,0,0.5740740740740744,0.45454545454545453,0.22727272727272727,1,3,1,2,5,3,2,3,3,0.5384615384615384,0,0.4807692307692308,0.04900816802800467,2,0.29000000000000004,0,4124,0,0,0,1
1,0,0.518518518518519,0.27272727272727276,0.22727272727272727,1,4,4,1,4,0,2,0,1,0.5384615384615384,3,0.4230769230769231,0.06301050175029171,2,0.29000000000000004,1,2208,0,0,0,0
1,0,0.44444444444444375,0.3766233766233767,0.8181818181818182,1,3,1,2,4,3,0,3,2,0.5384615384615384,0,0.7884615384615385,0.9999999999999999,2,0.29000000000000004,1,3205,0,0,0,1
1,0,0.4629629629629628,0.24675324675324678,0.13636363636363638,1,2,0,1,1,0,3,0,1,0.5384615384615384,4,0.4230769230769231,0.008168028004667448,3,0.26999999999999996,1,5400,0,0,1,0
1,0,0.48148148148148184,0.3636363636363637,0.1818181818181818,0,3,5,1,1,0,2,1,3,0.5384615384615384,0,0.4230769230769231,0.025670945157526256,0,1.0,1,3111,0,0,1,0
1,0,0.5,0.06493506493506496,0.31818181818181823,2,1,0,1,1,4,2,0,1,0.5384615384615384,3,0.4807692307692308,0.04900816802800467,2,0.29000000000000004,1,3112,0,0,0,1
1,0,0.7037037037037042,0.3766233766233767,0.5681818181818181,0,0,4,2,2,0,2,0,1,0.5384615384615384,3,0.4807692307692308,0.04900816802800467,1,0.19,0,3205,0,0,0,1
1,0,0.7037037037037042,0.5844155844155845,0.13636363636363638,0,3,1,2,1,3,0,1,2,0.5384615384615384,3,0.7115384615384617,0.06417736289381565,3,0.29000000000000004,1,2205,0,0,0,0
1,0,0.3518518518518512,0.3896103896103897,0.36363636363636365,1,4,2,2,2,0,0,3,0,0.5384615384615384,4,0.8076923076923077,0.544924154025671,3,0.19,1,3205,0,0,0,1
0,0,0.7592592592592595,0.4025974025974027,0.22727272727272727,1,3,2,1,2,0,1,0,2,0.5384615384615384,0,0.9423076923076923,0.03617269544924155,2,0.35000000000000003,0,3300,0,0,0,0
1,0,0.5,0.14285714285714285,0.1818181818181818,2,2,1,1,5,3,1,3,2,0.9230769230769232,4,0.5961538461538463,0.04900816802800467,1,0.25,1,2206,0,0,1,0
0,0,0.12962962962962976,0.3766233766233767,0.22727272727272727,1,3,6,1,3,3,3,3,2,0.5384615384615384,3,0.4230769230769231,0.04317386231038507,3,0.47,1,2209,0,0,1,1
1,0,0.5,0.25974025974025977,0.1590909090909091,1,2,4,1,2,3,2,0,1,0.5384615384615384,3,0.24999999999999994,0.7199533255542591,2,0.29000000000000004,1,3205,0,0,0,1
1,0,0.48148148148148184,0.3896103896103897,0.25,0,3,5,2,2,0,2,0,1,0.5384615384615384,0,0.6153846153846154,0.03267211201866978,2,0.29000000000000004,1,3205,0,0,0,0
1,0,0.518518518518519,0.038961038961038974,0.2727272727272727,2,2,5,1,2,3,0,3,2,0.46153846153846156,3,0.3461538461538462,0.03033838973162195,2,0.29000000000000004,1,2205,0,0,0,0
0,0,0.518518518518519,0.42857142857142855,0.22727272727272727,1,3,6,2,2,0,2,0,3,0.5384615384615384,0,0.7115384615384617,0.04900816802800467,2,0.29000000000000004,1,41110,0,0,0,0
1,0,0.5,0.3766233766233767,0.1818181818181818,1,3,5,1,2,0,0,3,3,0.5384615384615384,1,0.3461538461538462,0.015169194865810968,2,0.29000000000000004,1,2209,0,0,0,0
1,0,0.7222222222222223,0.45454545454545453,0.48863636363636365,0,0,2,1,1,0,1,1,2,0.15384615384615385,3,0.8269230769230771,0.1131855309218203,3,0.19,1,2113,0,0,0,1
0,0,0.22222222222222232,0.07792207792207795,0.11363636363636365,1,3,0,1,0,0,1,1,3,0.5384615384615384,3,0.5576923076923077,0.04434072345390898,2,0.29000000000000004,1,5111,0,0,0,0
1,1,0.6296296296296289,0.6103896103896105,0.31818181818181823,1,2,0,1,1,3,2,1,3,0.5384615384615384,0,0.5192307692307692,0.05017502917152859,3,0.29000000000000004,1,2208,0,0,1,0
1,1,0.6296296296296289,1.0000000000000002,0.8636363636363636,2,4,3,1,5,2,0,0,1,0.5384615384615384,2,0.19230769230769235,0.0,2,0.29000000000000004,1,7111,0,0,0,0
1,0,0.3888888888888893,0.27272727272727276,0.22727272727272727,3,2,3,1,1,2,1,1,3,0.5384615384615384,4,0.23076923076923078,0.7199533255542591,1,0.19,1,7209,0,0,0,1
1,0,0.6111111111111116,0.42857142857142855,0.22727272727272727,1,3,5,1,4,0,2,0,2,1.0,3,0.7884615384615385,0.06651108518086347,2,0.29000000000000004,1,2205,0,0,1,0
1,0,1.0,0.27272727272727276,0.38636363636363635,1,3,3,1,1,3,1,3,3,0.5384615384615384,3,0.5961538461538463,0.04784130688448075,3,0.29000000000000004,1,11400,0,0,1,0
1,0,0.3148148148148149,0.29220779220779225,0.31818181818181823,1,4,6,2,5,0,3,3,2,0.6153846153846154,0,0.4807692307692308,0.04784130688448075,3,0.31000000000000005,1,12208,0,0,1,0
0,0,0.518518518518519,0.16883116883116883,0.6818181818181818,1,2,3,1,3,3,1,3,3,0.5384615384615384,4,0.3269230769230769,0.03150525087514586,2,0.29000000000000004,1,5206,0,0,0,1
1,0,0.3888888888888893,0.19480519480519481,0.4772727272727273,1,3,3,1,3,3,3,3,0,0.3846153846153847,1,0.23076923076923078,0.03733955659276546,2,0.29000000000000004,1,2209,0,0,0,0
1,0,0.4259259259259265,0.5844155844155845,0.22727272727272727,1,3,6,1,2,3,0,1,3,0.5384615384615384,3,0.8076923076923077,0.04317386231038507,3,0.29000000000000004,1,4205,0,0,1,0
1,0,0.518518518518519,0.29870129870129875,0.22727272727272727,1,3,4,1,4,0,2,0,1,0.5384615384615384,3,0.4807692307692308,0.04900816802800467,2,0.29000000000000004,1,11124,0,0,0,1
1,1,0.6296296296296289,0.7792207792207793,0.4772727272727273,2,3,2,2,2,3,3,1,3,0.5384615384615384,3,0.5192307692307692,0.0338389731621937,2,0.29000000000000004,1,4207,0,0,0,0
1,0,0.48148148148148184,0.038961038961038974,0.09090909090909091,1,2,3,1,5,4,3,2,2,0.15384615384615385,1,0.2692307692307692,0.8366394399066511,1,0.09,0,3111,0,0,0,1
0,0,0.8518518518518521,0.31168831168831174,0.22727272727272727,1,3,1,1,1,3,1,1,3,0.5384615384615384,0,0.8269230769230771,0.03733955659276546,2,0.29000000000000004,1,8400,0,0,1,0
1,0,0.518518518518519,0.25974025974025977,0.09090909090909091,1,0,1,2,1,3,3,3,3,0.5384615384615384,0,0.7115384615384617,0.04900816802800467,2,0.29000000000000004,1,1400,0,0,0,0
0,0,0.44444444444444375,0.3376623376623377,0.04545454545454544,1,2,3,2,5,0,0,1,2,0.5384615384615384,3,0.5192307692307692,0.04317386231038507,2,0.29000000000000004,1,2205,0,0,0,1
1,0,0.6481481481481479,0.32467532467532473,0.40909090909090906,1,3,6,1,1,3,0,3,0,0.9230769230769232,1,0.5961538461538463,0.03733955659276546,3,0.29000000000000004,1,7111,0,0,0,0
1,0,0.2962962962962967,0.2337662337662338,0.13636363636363638,2,3,0,1,5,3,0,1,1,0.5384615384615384,4,0.23076923076923078,0.04200700116686115,1,0.29000000000000004,1,31110,0,0,0,0
1,0,0.518518518518519,0.31168831168831174,0.1818181818181818,1,3,6,1,4,3,2,3,3,0.5384615384615384,3,0.38461538461538464,0.6849474912485414,2,0.19,0,2209,0,0,0,1
1,0,0.518518518518519,0.5844155844155845,0.7045454545454546,0,4,5,2,1,0,2,0,1,0.5384615384615384,3,0.6153846153846154,0.7199533255542591,2,0.29000000000000004,0,3205,0,0,0,1
0,0,0.3333333333333339,0.27272727272727276,0.1818181818181818,1,1,5,2,5,3,0,2,3,0.5384615384615384,0,0.4038461538461539,0.04900816802800467,3,0.32,1,2208,0,0,1,1
1,0,0.3888888888888893,0.27272727272727276,0.25,0,3,5,1,5,0,0,3,3,0.5384615384615384,1,0.7115384615384617,0.04084014002333722,2,0.29000000000000004,1,3205,0,0,0,0
1,0,0.3333333333333339,0.06493506493506496,0.13636363636363638,1,4,4,1,4,0,2,0,1,0.5384615384615384,0,0.24999999999999994,0.6849474912485414,0,0.09,0,6112,0,0,0,1
1,0,0.7222222222222223,0.45454545454545453,0.48863636363636365,0,0,2,1,1,0,1,1,0,0.15384615384615385,3,0.8653846153846154,0.1131855309218203,3,0.19,1,2205,0,0,1,1
1,0,0.3148148148148149,0.3506493506493507,0.36363636363636365,1,3,2,1,1,0,2,2,0,0.15384615384615385,0,1.0,0.9066511085180864,2,0.29000000000000004,0,1400,0,0,0,1
1,0,0.44444444444444375,0.31168831168831174,0.13636363636363638,1,3,6,1,4,0,3,3,2,0.15384615384615385,3,0.2692307692307692,0.7316219369894983,2,0.19,1,2207,1400,0,0,1
1,0,0.5555555555555554,0.14285714285714285,0.36363636363636365,2,3,0,1,5,3,3,3,2,0.9230769230769232,0,0.3269230769230769,0.04900816802800467,1,0.26999999999999996,1,1400,0,0,0,1
1,0,0.7222222222222223,0.8701298701298703,0.8636363636363636,1,3,5,1,1,0,0,1,2,0.15384615384615385,0,0.653846153846154,0.9533255542590432,3,0.19,1,3205,0,0,0,1
1,0,0.3333333333333339,0.5064935064935066,0.04545454545454544,1,3,5,2,1,0,3,3,2,0.7692307692307693,1,0.5576923076923077,0.0571761960326721,3,0.7300000000000001,1,2207,0,0,1,1
1,0,0.7222222222222223,0.45454545454545453,0.48863636363636365,0,0,2,1,1,0,1,1,0,0.15384615384615385,3,0.8653846153846154,0.1131855309218203,3,0.19,1,2205,0,0,1,1
